delta_t,timestamp
10640,1506133567
8700,1506133603
6860,1506133608
19640,1506133613
520,1506133635
9360,1506133640
6760,1506133646
9380,1506133656
4920,1506133677
15820,1506133691
11120,1506133692
1320,1506133701
2220,1506133703
15180,1506133706
740,1506133712
19480,1506133730
4060,1506133734
5160,1506133751
2380,1506133788
18020,1506133788
3280,1506133795
16060,1506133799
8500,1506133803
7640,1506133840
14380,1506133842
8520,1506133857
2720,1506133858
7860,1506133878
960,1506133885
600,1506133893
11460,1506133900
11500,1506133912
16380,1506133938
8740,1506133961
1340,1506133977
19280,1506133979
14140,1506133984
2200,1506133992
17660,1506133996
2600,1506134001
6280,1506134002
4220,1506134013
12660,1506134019
15900,1506134027
14040,1506134027
13840,1506134040
7820,1506134042
10060,1506134058
1380,1506134061
12960,1506134062
1020,1506134078
1760,1506134084
13400,1506134102
18140,1506134104
13960,1506134108
1240,1506134117
11660,1506134118
2120,1506134120
14900,1506134120
13240,1506134158
300,1506134159
14620,1506134175
2680,1506134198
1720,1506134206
19300,1506134228
6700,1506134234
9440,1506134248
5400,1506134252
18160,1506134256
5900,1506134268
14780,1506134273
13700,1506134299
7100,1506134302
1740,1506134304
1020,1506134308
4460,1506134333
1260,1506134364
18160,1506134379
1220,1506134380
2820,1506134401
4140,1506134407
11240,1506134414
6100,1506134427
16000,1506134436
10580,1506134447
5480,1506134460
1020,1506134465
18340,1506134465
15960,1506134466
1980,1506134471
11240,1506134473
2860,1506134473
7240,1506134487
640,1506134518
18120,1506134529
6000,1506134532
8240,1506134533
2480,1506134536
16460,1506134539
680,1506134544
300,1506134548
12020,1506134548
5200,1506134591
9540,1506134622
17960,1506134630
15260,1506134634
15040,1506134679
4640,1506134691
13040,1506134693
19420,1506134720
13220,1506134723
7240,1506134729
2240,1506134761
900,1506134774
180,1506134785
1140,1506134803
18320,1506134841
13060,1506134842
5500,1506134842
14540,1506134845
4200,1506134849
13460,1506134850
15580,1506134856
14200,1506134858
14080,1506134875
1440,1506134888
16140,1506134891
8280,1506134892
18680,1506134892
260,1506134894
10500,1506134895
840,1506134909
2880,1506134912
1840,1506134914
9120,1506134923
16340,1506134945
7280,1506134980
2640,1506134982
13380,1506134982
9140,1506134984
4560,1506134997
5360,1506135014
5320,1506135060
9220,1506135061
860,1506135071
1200,1506135083
5780,1506135085
6480,1506135105
17400,1506135113
16920,1506135139
19220,1506135139
8640,1506135145
3100,1506135146
7120,1506135209
260,1506135219
8020,1506135223
18880,1506135231
4620,1506135235
140,1506135244
2340,1506135246
3880,1506135253
11620,1506135255
3160,1506135255
8380,1506135272
2000,1506135290
16880,1506135298
5780,1506135299
19780,1506135301
10940,1506135305
5080,1506135313
10720,1506135322
4860,1506135339
19480,1506135354
9300,1506135364
11840,1506135365
16880,1506135368
400,1506135369
6720,1506135376
6300,1506135382
1500,1506135390
1820,1506135390
4800,1506135404
8660,1506135406
360,1506135413
5780,1506135441
19640,1506135492
2640,1506135514
12760,1506135515
1980,1506135516
2900,1506135517
13960,1506135523
320,1506135529
320,1506135534
16220,1506135535
8040,1506135545
10600,1506135547
9860,1506135554
800,1506135581
1900,1506135591
2600,1506135592
420,1506135605
11500,1506135620
17460,1506135620
6080,1506135635
2500,1506135637
16740,1506135645
500,1506135669
880,1506135674
13760,1506135675
6920,1506135682
6300,1506135696
13440,1506135715
7340,1506135722
14480,1506135723
16280,1506135727
18380,1506135727
1380,1506135737
4500,1506135739
18220,1506135739
18520,1506135761
1240,1506135762
260,1506135765
8980,1506135771
4500,1506135780
6280,1506135784
19900,1506135798
12440,1506135802
1240,1506135809
720,1506135848
13360,1506135852
16320,1506135855
1900,1506135860
13900,1506135861
9600,1506135862
12980,1506135865
4860,1506135885
2160,1506135896
3460,1506135903
15720,1506135919
19340,1506135925
840,1506135926
280,1506135947
18380,1506135960
15480,1506135970
15760,1506136012
3000,1506136020
11980,1506136022
4440,1506136053
1880,1506136058
4700,1506136061
15220,1506136061
16100,1506136075
13480,1506136102
3260,1506136105
1440,1506136106
80,1506136109
10780,1506136112
7600,1506136116
6600,1506136124
2020,1506136141
1540,1506136150
9940,1506136155
15620,1506136162
420,1506136169
18200,1506136178
1040,1506136187
1860,1506136192
12720,1506136216
12180,1506136233
280,1506136247
12560,1506136266
4760,1506136278
3040,1506136301
440,1506136304
19360,1506136309
3300,1506136314
2940,1506136329
17280,1506136329
6380,1506136330
11380,1506136341
18860,1506136342
12900,1506136344
740,1506136383
5720,1506136400
15500,1506136405
12200,1506136485
8000,1506136528
420,1506136540
14960,1506136550
19560,1506136554
2200,1506136554
4920,1506136554
180,1506136565
11360,1506136569
840,1506136578
4620,1506136594
6140,1506136594
5800,1506136615
16640,1506136624
11480,1506136626
13020,1506136627
6120,1506136641
17460,1506136643
10120,1506136643
11020,1506136660
11860,1506136667
300,1506136683
6680,1506136685
120,1506136689
10100,1506136708
3340,1506136715
14720,1506136724
12380,1506136755
520,1506136759
17140,1506136773
13060,1506136774
5660,1506136776
5440,1506136785
5240,1506136785
1400,1506136814
10840,1506136819
19240,1506136832
860,1506136847
14840,1506136848
10360,1506136850
17760,1506136852
9620,1506136868
17180,1506136868
2200,1506136873
9740,1506136886
17140,1506136908
18380,1506136925
1360,1506136927
17260,1506136934
19220,1506136935
1840,1506136937
1340,1506136938
11100,1506136946
17740,1506136964
4240,1506136971
16480,1506136984
13600,1506136984
4240,1506136988
5940,1506136999
19720,1506137003
6280,1506137006
12280,1506137014
1800,1506137031
11060,1506137033
14460,1506137050
8920,1506137090
14520,1506137105
1480,1506137114
9840,1506137161
10480,1506137205
11500,1506137224
300,1506137230
180,1506137243
4500,1506137256
18720,1506137258
7300,1506137287
11520,1506137290
240,1506137324
6020,1506137327
7420,1506137328
19920,1506137334
9100,1506137338
10640,1506137347
10260,1506137352
1080,1506137353
3220,1506137369
2920,1506137375
12680,1506137381
4860,1506137390
17820,1506137403
12680,1506137408
960,1506137420
6840,1506137424
2260,1506137430
3300,1506137448
6400,1506137456
240,1506137457
8440,1506137465
5100,1506137469
18300,1506137472
19100,1506137483
2000,1506137503
17040,1506137506
8840,1506137513
4560,1506137515
820,1506137559
1100,1506137561
6080,1506137564
19040,1506137567
2240,1506137572
440,1506137578
11020,1506137580
6340,1506137587
15380,1506137588
80,1506137603
19280,1506137614
18300,1506137626
11880,1506137630
10540,1506137638
14000,1506137638
12020,1506137638
8600,1506137660
4540,1506137670
3020,1506137674
18900,1506137691
4260,1506137696
17040,1506137706
16840,1506137709
1440,1506137726
19440,1506137729
5940,1506137749
3540,1506137773
380,1506137786
16840,1506137814
12440,1506137824
9480,1506137835
15140,1506137851
9640,1506137902
1460,1506137910
220,1506137911
2100,1506137915
8440,1506137932
5560,1506137937
9180,1506137944
3160,1506137949
8740,1506137958
6980,1506137964
300,1506137976
9040,1506138003
16120,1506138005
13720,1506138021
17560,1506138021
1500,1506138031
19440,1506138033
13800,1506138036
11880,1506138047
640,1506138059
18280,1506138062
18080,1506138071
6760,1506138072
3460,1506138075
480,1506138075
520,1506138082
19060,1506138091
13600,1506138094
6980,1506138111
12360,1506138119
1040,1506138125
13980,1506138130
18480,1506138157
5520,1506138179
9320,1506138186
480,1506138197
3860,1506138199
5420,1506138199
9020,1506138218
1460,1506138222
300,1506138230
15980,1506138235
3320,1506138235
15720,1506138271
12980,1506138275
11240,1506138276
19380,1506138277
7300,1506138311
1420,1506138311
7760,1506138311
7440,1506138314
10900,1506138316
11620,1506138317
11920,1506138318
4940,1506138336
4060,1506138336
320,1506138357
11260,1506138371
360,1506138383
13520,1506138384
9220,1506138385
3120,1506138386
8500,1506138388
1300,1506138390
16980,1506138405
940,1506138415
420,1506138456
18900,1506138486
12300,1506138492
7020,1506138502
1920,1506138518
7480,1506138519
4780,1506138519
14920,1506138521
980,1506138521
2980,1506138532
15200,1506138532
5860,1506138554
8400,1506138573
1560,1506138580
9220,1506138586
8520,1506138590
17140,1506138594
13760,1506138596
18720,1506138598
18140,1506138621
16680,1506138626
11960,1506138645
16340,1506138654
6060,1506138662
10600,1506138670
16500,1506138673
400,1506138678
11360,1506138680
13080,1506138681
4120,1506138683
8440,1506138689
15140,1506138698
19120,1506138710
220,1506138714
11480,1506138719
140,1506138724
4000,1506138738
13400,1506138739
8640,1506138755
11360,1506138758
900,1506138772
13340,1506138776
3060,1506138784
1140,1506138796
3160,1506138806
520,1506138811
17620,1506138838
4000,1506138845
18660,1506138874
17980,1506138874
6260,1506138877
3440,1506138878
160,1506138881
18460,1506138892
10540,1506138895
19680,1506138909
620,1506138914
18600,1506138940
280,1506138956
9580,1506138970
18780,1506138982
9060,1506138982
19180,1506138982
17680,1506138992
1180,1506138993
15440,1506138997
6200,1506138998
17160,1506139004
260,1506139004
15700,1506139019
3860,1506139023
10100,1506139023
11460,1506139047
560,1506139048
6360,1506139051
17780,1506139052
4060,1506139054
13640,1506139060
7140,1506139073
18160,1506139078
2240,1506139080
16480,1506139081
10560,1506139106
13480,1506139108
2680,1506139108
5820,1506139111
740,1506139117
7400,1506139128
4600,1506139129
14700,1506139150
7080,1506139155
18520,1506139164
5220,1506139174
3400,1506139175
1260,1506139178
5400,1506139199
2540,1506139223
1380,1506139243
10560,1506139261
2140,1506139280
2540,1506139281
8720,1506139285
4220,1506139290
980,1506139302
2720,1506139302
14520,1506139334
1100,1506139345
6520,1506139351
6000,1506139359
10880,1506139360
13500,1506139369
6260,1506139372
1280,1506139373
440,1506139378
3040,1506139398
3080,1506139398
4920,1506139414
900,1506139417
1060,1506139421
1100,1506139437
400,1506139444
8900,1506139462
2600,1506139465
680,1506139474
6560,1506139474
9840,1506139475
7460,1506139475
19060,1506139475
10340,1506139480
6780,1506139483
1540,1506139501
16200,1506139507
760,1506139509
2260,1506139512
340,1506139529
15840,1506139549
760,1506139559
12800,1506139607
11060,1506139629
12160,1506139635
6760,1506139637
17120,1506139639
12500,1506139640
11060,1506139643
13080,1506139660
2860,1506139664
9340,1506139699
11380,1506139714
15880,1506139720
4840,1506139720
14960,1506139725
1940,1506139730
200,1506139734
16940,1506139747
3660,1506139750
18600,1506139753
8660,1506139761
5140,1506139763
6520,1506139771
18740,1506139773
2080,1506139800
7460,1506139819
19060,1506139822
9360,1506139825
140,1506139834
14680,1506139835
680,1506139877
10060,1506139884
3380,1506139895
740,1506139905
16940,1506139915
12440,1506139923
1780,1506139924
280,1506139934
9380,1506139944
18800,1506139944
6900,1506139950
18320,1506139975
17960,1506139987
2200,1506139996
6280,1506139997
960,1506139997
13040,1506139999
2960,1506140008
19120,1506140016
4780,1506140020
3200,1506140040
12720,1506140045
900,1506140071
2740,1506140073
7960,1506140075
2760,1506140082
16360,1506140083
8100,1506140111
8080,1506140114
6920,1506140118
1540,1506140125
16400,1506140136
2240,1506140156
16720,1506140166
1960,1506140196
19660,1506140207
3600,1506140241
720,1506140241
200,1506140246
19600,1506140252
18100,1506140262
12140,1506140262
980,1506140270
7820,1506140272
14020,1506140283
6120,1506140285
8040,1506140285
14040,1506140286
1620,1506140293
3000,1506140302
2540,1506140306
2240,1506140313
16640,1506140317
3760,1506140328
17920,1506140335
13500,1506140353
240,1506140359
11400,1506140363
1140,1506140381
17960,1506140385
2360,1506140397
10600,1506140441
5280,1506140443
8000,1506140456
10040,1506140493
300,1506140502
5720,1506140506
9760,1506140520
2600,1506140521
6880,1506140541
4980,1506140579
9340,1506140611
380,1506140613
2280,1506140621
860,1506140629
7420,1506140664
860,1506140670
18800,1506140673
10560,1506140683
13280,1506140701
2040,1506140708
7600,1506140711
1040,1506140725
17780,1506140736
15460,1506140762
9620,1506140763
1340,1506140774
6540,1506140777
300,1506140782
4540,1506140783
17080,1506140796
18900,1506140801
6940,1506140811
14180,1506140818
1360,1506140828
9340,1506140830
15520,1506140846
2720,1506140852
480,1506140854
620,1506140877
8800,1506140880
4060,1506140898
5880,1506140914
14140,1506140920
2220,1506140922
1200,1506140929
9260,1506140948
14380,1506140967
7540,1506140982
680,1506140987
19980,1506140991
5720,1506140992
3060,1506141001
7760,1506141012
1420,1506141013
12100,1506141030
19940,1506141035
14880,1506141058
10740,1506141070
1040,1506141106
4380,1506141127
10380,1506141148
6320,1506141159
17620,1506141172
11520,1506141185
2220,1506141187
13000,1506141187
3220,1506141188
10140,1506141207
12540,1506141216
1200,1506141217
940,1506141218
8240,1506141226
6180,1506141230
13800,1506141248
11740,1506141259
520,1506141270
620,1506141274
11400,1506141309
1960,1506141311
14280,1506141314
5840,1506141316
15020,1506141323
17240,1506141331
18740,1506141362
12320,1506141372
11060,1506141377
19160,1506141386
14800,1506141401
16060,1506141418
2900,1506141418
16600,1506141425
760,1506141454
13860,1506141464
380,1506141473
6920,1506141479
1400,1506141487
6020,1506141501
2880,1506141501
1880,1506141504
13000,1506141522
240,1506141523
13320,1506141524
10760,1506141532
15120,1506141543
3320,1506141561
16600,1506141577
13220,1506141593
11720,1506141639
18560,1506141646
2400,1506141657
980,1506141680
2440,1506141685
1340,1506141687
